sl_no,credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
3187,1,home_improvement,0.1158,82.54,10.95080655,19.87,697,4590,17125,39.1,3,0,0,0
3188,1,credit_card,0.1379,654.25,11.74799759,11.43,687,5310,11043,55.8,0,2,0,0
3189,1,all_other,0.08,125.35,11.46163217,5.99,777,11970,31270,48.1,0,0,0,0
3190,1,all_other,0.1379,170.38,10.91508846,19.11,672,2309.958333,21391,87.6,1,0,0,0
3191,1,debt_consolidation,0.1158,495.21,11.22524339,21.06,722,4919.958333,44880,61,3,0,0,0
3192,1,debt_consolidation,0.1189,716.35,10.98529272,6.69,747,2580,2357,3.4,2,0,0,0
3193,1,educational,0.0932,319.47,10.59663473,5.37,767,4290,9580,31.5,0,0,0,0
3194,1,major_purchase,0.1158,118.85,10.40426284,23.6,712,1651.958333,10018,48.2,2,0,0,0
3195,1,debt_consolidation,0.0963,385.14,11.71993963,8.52,752,4079.958333,14732,26,1,0,0,0
3196,1,all_other,0.1158,396.17,11.46167427,3.57,717,2160,14927,39.4,0,0,0,0
3197,1,credit_card,0.1158,184.88,10.5454467,17.78,712,2460,4440,87.1,1,0,0,0
3198,1,debt_consolidation,0.1379,306.68,10.74720759,6.76,672,10471,7589,51.6,0,0,0,0
3199,1,debt_consolidation,0.1126,407.51,10.69638957,7.96,722,3749.958333,12656,71.9,0,0,0,0
3200,1,small_business,0.1316,506.56,10.81977828,15.36,707,4559.958333,11078,50.6,0,0,0,0
3201,1,debt_consolidation,0.0768,212.1,10.54828447,22.98,772,3686,3041,7.7,3,0,0,0
3202,1,home_improvement,0.08,313.37,11.12197846,6.72,782,6299.958333,3022,16.4,1,0,0,0
3203,1,major_purchase,0.0768,112.29,10.71441777,2,762,2940,3309,14.3,2,0,0,0
3204,1,all_other,0.1095,98.15,10.30895266,13.32,707,3059.958333,7099,36,0,0,0,0
3205,1,all_other,0.0932,191.69,10.858999,12.48,742,3420.958333,9608,26.8,0,0,0,0
3206,1,home_improvement,0.1126,328.64,10.4341158,14.93,722,4980,9528,35.8,1,0,0,0
3207,1,all_other,0.0932,223.63,10.59653473,0.3,747,1649.958333,1127,11.7,0,0,0,0
3208,1,debt_consolidation,0.0932,204.46,10.59663473,24,737,5430,30540,54.3,0,0,0,0
3209,1,all_other,0.1158,297.13,11.00209984,15.72,732,1680,23,0.1,1,0,0,0
3210,1,debt_consolidation,0.1347,576.69,11.08214255,7.03,687,2880,18053,40.6,2,0,0,0
3211,1,debt_consolidation,0.08,206.82,10.59663473,12.39,757,7980,11092,39.6,0,0,0,0
3212,1,home_improvement,0.1635,254.37,11.31447453,8.97,662,6329.958333,10085,33.5,3,0,0,0
3213,1,debt_consolidation,0.1126,105.17,10.59653473,0.72,797,4949.958333,24,8,5,0,0,0
3214,1,debt_consolidation,0.1316,159.57,9.680344001,14.55,697,3449.958333,8085,93.5,0,0,0,0
3215,1,debt_consolidation,0.1411,308.06,10.81985828,8.21,672,3449.958333,19696,86.8,1,0,0,1
3216,1,credit_card,0.0932,159.74,11.21182037,14.43,742,4590,1082,32.8,0,0,0,0
3217,1,all_other,0.1253,234.27,11.13750448,6.2,722,4139.958333,0,0,0,1,0,0
3218,1,all_other,0.1095,147.22,10.62132735,13.26,717,2190,3596,33,3,0,0,0
3219,1,debt_consolidation,0.1316,506.56,11.12732181,7.01,697,4650,14380,48.9,1,0,0,0
3220,1,debt_consolidation,0.1311,506.18,11.35040654,8.24,697,3205.041667,10670,82.7,0,0,0,0
3221,1,credit_card,0.1411,684.58,11.1844214,23.62,687,2622.958333,30738,76.8,0,0,0,0
3222,1,home_improvement,0.1126,821.59,11.33857208,7,772,7170,6024,39.9,3,0,0,1
3223,1,debt_consolidation,0.1189,198.99,10.81977828,9.77,697,4590,15377,50.6,1,0,0,0
3224,1,credit_card,0.1158,184.88,11.08214255,16.84,707,3749.958333,31983,58.3,0,0,0,0
3225,1,small_business,0.1189,663.28,10.78103746,10.55,792,5022,53287,0.2,5,0,0,1
3226,1,all_other,0.1126,315.49,10.59653473,23.52,717,3359.958333,8405,42.6,2,0,0,1
3227,1,debt_consolidation,0.1379,306.68,11.00209984,20.5,682,6810,18454,83.9,1,0,0,0
3228,1,all_other,0.1095,327.14,11.35035948,3.81,777,9420,0,0,1,0,0,0
3229,1,credit_card,0.1221,199.89,11.77528973,15.14,687,13140,1000,71.4,2,3,0,0
3230,1,debt_consolidation,0.1126,558.68,11.08220409,4.41,762,6570,1878,7.2,0,0,0,0
3231,1,educational,0.1442,221.77,10.34174248,20.48,672,2070,18065,87.7,0,0,0,0
3232,1,debt_consolidation,0.1284,487.46,10.54534144,18.66,697,4921.958333,13168,76.6,1,0,0,0
3233,1,credit_card,0.1189,530.63,11.12726298,4.29,712,3059.958333,10601,75.7,2,0,0,0
3234,1,all_other,0.1189,315.06,11.08214255,13.85,707,2190,10468,52.3,1,0,0,0
3235,1,debt_consolidation,0.1189,563.79,10.71441777,19.44,722,3660,9583,38.5,3,0,0,0
3236,1,credit_card,0.0963,96.29,10.99036458,9.59,717,2969.958333,3221,10.1,1,2,0,0
3237,1,educational,0.1126,591.54,11.95632841,7.34,762,3749.958333,70526,14.3,1,0,0,0
3238,1,educational,0.0932,151.75,9.740968623,18.28,737,2430,842,6.4,2,0,0,0
3239,1,all_other,0.08,156.69,11.08214255,3.77,752,4230,8946,44.1,1,0,0,0
3240,1,debt_consolidation,0.1316,108.07,10.75790288,11,672,3900,3371,48.2,1,0,0,1
3241,1,all_other,0.0963,385.14,10.49127422,15,752,5880,20328,38.1,0,0,0,1
3242,1,educational,0.1253,117.14,10.49127422,16.23,692,1559.958333,3146,40.3,2,0,0,0
3243,1,small_business,0.1158,237.7,11.35040654,0.41,757,4770,1533,16.3,2,0,0,0
3244,1,credit_card,0.1474,189.96,11.50962001,14.35,667,3330,18659,91,0,0,0,0
3245,1,debt_consolidation,0.1158,330.14,11.03488966,24.62,727,9091,22607,57.4,0,0,0,0
3246,1,major_purchase,0.0932,143.77,11.52682837,6.86,737,6031.958333,2061,5,0,1,0,0
3247,1,debt_consolidation,0.16,351.58,10.49127422,20.2,662,4169.958333,25274,93.6,0,0,0,0
3248,1,all_other,0.08,188.02,10.59663473,13.23,752,3960,11965,58.9,0,0,0,0
3249,1,debt_consolidation,0.0932,319.47,10.07323033,10.08,747,3540,8596,29.7,0,0,0,0
3250,1,all_other,0.1221,133.26,9.271999752,13.54,747,1289.958333,21,0.2,0,0,0,0
3251,1,debt_consolidation,0.1411,444.98,11.06663836,19.03,687,4020,17902,94.7,0,0,0,0
3252,1,debt_consolidation,0.1126,394.36,11.44518181,15.38,727,5370,79083,67.3,2,0,0,0
3253,1,home_improvement,0.1158,132.06,10.89673933,3.44,707,3540,4833,27.6,1,0,0,0
3254,1,small_business,0.1632,346.08,10.81977828,12.41,677,2850,13840,80.9,2,0,0,0
3255,1,debt_consolidation,0.1189,596.96,11.3736634,19.71,717,3089.958333,25525,58.4,0,0,0,0
3256,1,debt_consolidation,0.0768,155.96,10.30895266,7.72,777,8250,14263,21,0,0,0,0
3257,1,home_improvement,0.1158,495.21,10.37349118,4.8,762,2369.958333,15531,43.1,5,0,0,0
3258,1,all_other,0.0932,287.53,11.56171563,20.33,762,5340,18590,22.2,0,0,0,0
3259,1,debt_consolidation,0.1095,327.14,12.34583459,5.4,727,11910,10501,33,0,0,1,0
3260,1,debt_consolidation,0.0963,449.32,11.59910316,13.06,762,7739.958333,46017,9.4,3,1,0,0
3261,1,all_other,0.1158,165.07,10.77895629,0.38,747,3510,536,7.8,3,0,0,0
3262,1,credit_card,0.1284,201.71,10.46310334,24.27,687,1619.958333,6088,40.3,1,0,0,0
3263,1,all_other,0.0768,187.15,10.73639668,16.43,777,3839.958333,6694,8.7,2,0,0,0
3264,1,debt_consolidation,0.0963,465.37,11.23321156,15.41,747,5669.958333,5270,27.6,0,0,0,0
3265,1,home_improvement,0.1284,403.42,11.56171563,9.77,687,5048,2670,33.4,2,0,0,0
3266,1,debt_consolidation,0.1726,465.2,10.81977828,16.08,662,3180,27431,83.1,1,0,0,0
3267,1,all_other,0.1379,102.23,11.00209984,2.18,697,8766,5824,64.7,1,1,0,0
3268,1,debt_consolidation,0.1347,542.77,11.60827201,21.82,687,5015,64362,47.7,0,0,0,0
3269,1,all_other,0.0932,204.46,11.60823564,0,802,7260,3006,6.8,0,0,0,0
3270,1,debt_consolidation,0.1221,666.3,11.00209984,23.44,717,4949.958333,44887,82.1,1,0,0,0
3271,1,small_business,0.1126,315.49,10.91508846,2.9,742,7019.958333,7832,75.3,3,0,0,0
3272,1,home_improvement,0.1284,672.36,11.91839057,10.18,707,6629.958333,22139,43.8,1,0,0,0
3273,1,all_other,0.1284,188.27,10.30895266,2.08,687,4139.958333,3859,38.6,3,0,0,1
3274,1,small_business,0.1158,396.17,12.52452638,8.2,717,7469.958333,71644,73.3,0,0,0,0
3275,1,all_other,0.0932,159.74,10.20359214,1.56,782,7829.958333,1303,23.7,0,0,0,0
3276,1,major_purchase,0.1253,160.64,10.1266311,12.53,692,2850,19939,69.7,2,0,0,0
3277,1,debt_consolidation,0.1095,376.21,10.64026877,20.42,737,3119.958333,5989,33.6,0,0,0,0
3278,1,credit_card,0.08,250.69,10.91508846,13.51,772,3089.958333,8507,13,2,0,0,0
3279,1,all_other,0.0963,128.38,11.46163217,7.87,722,7890,5961,13.4,2,1,0,0
3280,1,all_other,0.1316,607.87,10.71774556,18.82,692,1979.958333,17833,66.1,1,0,0,0
3281,1,all_other,0.1316,236.4,10.50506754,22.32,702,4859.958333,15394,95.8,1,0,0,0
3282,1,all_other,0.0894,222.41,9.621787552,12.17,757,4470,6103,34.5,2,0,0,1
3283,1,debt_consolidation,0.1537,348.47,10.59663473,24.21,662,1728,13212,71,1,0,0,0
3284,1,educational,0.1189,66.33,10.06845099,1.27,702,2884,1610,19.9,2,0,1,1
3285,1,home_improvement,0.1442,82.52,12.07823927,9.69,662,7680,85359,72,0,1,0,0
3286,1,educational,0.08,75.21,10.89673933,12.42,747,3059.958333,3501,7.6,1,0,0,0
3287,1,educational,0.08,31.34,10.30895266,9.04,742,3449.958333,1928,7.4,2,0,0,0
3288,1,home_improvement,0.1316,506.56,12.3883942,0.94,742,8459.958333,15083,45.7,2,0,0,0
3289,1,credit_card,0.1379,224.9,10.57131693,23.19,667,2279.958333,8799,55.1,0,0,0,0
3290,1,home_improvement,0.0932,89.46,11.00209984,10.1,782,5613.958333,3185,2.9,1,0,0,0
3291,1,small_business,0.1316,151.97,10.96819829,2.13,692,2040,4824,38.3,0,0,0,0
3292,1,all_other,0.1316,135.09,10.71441777,20.64,692,1440,13708,76.6,1,0,0,0
3293,1,all_other,0.1189,198.99,9.998797732,14.73,712,1619.958333,3001,53.6,1,0,0,0
3294,1,debt_consolidation,0.1158,759.31,11.19547123,6.38,752,5309.958333,25051,30.1,0,0,0,0
3295,1,major_purchase,0.1189,497.46,11.12431747,10.69,717,2880,9111,27.4,2,0,0,0
3296,1,debt_consolidation,0.1347,508.84,11.21753375,11.24,687,3270,7432,53.9,0,0,0,0
3297,1,debt_consolidation,0.1568,189.01,10.94130541,20.87,677,4050,10249,96.7,0,0,0,0
3298,1,small_business,0.1411,205.38,11.51292546,2.48,667,2999.958333,4148,54.6,2,0,0,0
3299,1,debt_consolidation,0.1158,726.3,11.35040654,19.82,742,5790,36112,71.2,3,0,0,0
3300,1,home_improvement,0.1568,533.78,11.02190247,10.98,717,9870,27174,39.3,1,0,0,1
3301,1,debt_consolidation,0.1189,198.99,10.91508846,6.81,697,4559.958333,9720,40.3,0,0,0,0
3302,1,small_business,0.1126,492.95,11.15625052,13.39,792,5669.958333,0,0,0,0,0,0
3303,1,debt_consolidation,0.1379,408.91,10.79949394,18.64,682,4350,46817,92.3,1,0,1,1
3304,1,educational,0.1126,59.16,10.08580911,8.6,722,1559.958333,2297,26.1,1,0,0,0
3305,1,small_business,0.1379,558.84,11.19670673,17.43,682,3839.958333,23831,62.7,2,0,0,0
3306,1,home_improvement,0.1189,431.14,11.40756495,2.64,727,3540,6040,27.1,2,0,0,0
3307,1,debt_consolidation,0.0963,189.36,10.04324949,8.19,727,2309.958333,5898,57.8,0,0,0,0
3308,1,home_improvement,0.1347,508.84,11.17049149,18.84,682,7920,34645,61,0,0,0,0
3309,1,home_improvement,0.1253,502,11.56171563,13.78,707,4410,21702,46.7,3,0,0,0
3310,1,debt_consolidation,0.1284,268.95,10.71441777,22.51,697,3540,13450,82,1,0,0,0
3311,1,debt_consolidation,0.08,225.62,10.66886237,9.55,752,3180,9866,58.7,1,0,0,0
3312,1,debt_consolidation,0.1095,163.57,10.08580911,13.45,742,9395,5274,65.9,0,0,0,0
3313,1,debt_consolidation,0.1316,337.71,10.91537933,15.94,697,5340,14588,94.1,2,0,0,0
3314,1,credit_card,0.1253,100.4,11.00049856,7.97,682,5370,24876,86.4,1,2,0,0
3315,1,debt_consolidation,0.1426,686.12,11.40756495,22.81,687,4505,28619,74.3,1,0,1,1
3316,1,credit_card,0.1126,328.64,11.19821472,6.94,737,6900,11821,33,0,0,0,0
3317,1,debt_consolidation,0.1347,101.77,10.62132735,5.21,697,5639.958333,5805,80.6,0,0,1,0
3318,1,debt_consolidation,0.1253,502,11.87059991,16.75,702,4799.958333,23252,68.6,1,0,0,0
3319,1,major_purchase,0.0932,159.74,12.14950229,7.69,742,5999.958333,15732,38,1,0,0,0
3320,1,credit_card,0.1442,388.53,10.94150022,22.29,667,3270,16672,72.5,0,0,0,0
3321,1,debt_consolidation,0.1568,700.04,11.66992921,22.02,702,4889.958333,21873,75.2,0,0,0,0
3322,1,all_other,0.1158,396.17,10.46307477,15.39,712,3930,16862,54.7,2,0,0,0
3323,1,debt_consolidation,0.08,94.01,11.28978191,14.63,757,2040,2238,3,2,0,0,0
3324,1,home_improvement,0.1221,399.78,11.01856357,18.89,707,4109.958333,17710,60.7,1,0,0,0
3325,1,educational,0.0963,160.48,11.60823564,11.81,732,5309.958333,23658,46.8,2,0,0,0
3326,1,all_other,0.0932,127.79,11.49272276,2.77,737,3479.958333,12535,20,0,0,0,0
3327,1,all_other,0.1095,327.14,9.903887473,0,742,11146.95833,0,0,1,1,0,0
3328,1,all_other,0.0963,320.95,10.97678203,24.57,762,8849.958333,23607,37.5,4,0,0,1
3329,1,educational,0.0963,102.71,9.811372264,20.26,772,1771,6,0.3,0,0,0,0
3330,1,credit_card,0.1158,115.55,10.46310334,14.47,702,2160,8716,51,0,0,0,0
3331,1,all_other,0.1253,334.67,10.43399815,22.56,697,9629.958333,18212,72.6,1,0,0,1
3332,1,all_other,0.1095,130.86,10.51867319,6.36,722,3690,15830,52.8,2,0,0,0
3333,1,debt_consolidation,0.0932,319.47,10.6454249,22.18,762,9120,4022,20.6,0,0,0,0
3334,1,all_other,0.1095,327.14,11.10495723,19.87,732,3419.958333,20545,43.2,2,0,0,0
3335,1,all_other,0.1316,84.43,10.49127422,2.2,697,3570,2196,35.4,1,0,0,1
3336,1,educational,0.0932,191.69,10.62132735,17.5,732,7049.958333,19391,68,0,0,0,0
3337,1,debt_consolidation,0.1347,678.46,11.69524702,12.8,697,5639.958333,35214,81,2,0,0,0
3338,1,all_other,0.1221,165.75,10.91508846,14.2,692,1830,5284,60,0,0,0,0
3339,1,all_other,0.1189,198.99,10.1266311,12.67,727,1710,6371,23.1,1,0,0,0
3340,1,debt_consolidation,0.0963,401.18,11.43820192,2.83,752,4799.958333,12363,17.8,1,0,0,0
3341,1,debt_consolidation,0.1221,533.04,11.69524702,7,757,5880,9323,31.8,6,0,0,0
3342,1,debt_consolidation,0.1284,319.38,11.25208005,8.57,692,2790,10573,39.7,2,0,0,0
3343,1,all_other,0.1189,281.9,11.06657586,18.06,702,3349.958333,3948,11.2,3,0,0,0
3344,1,all_other,0.1189,49.75,10.82972862,16.87,687,2314.958333,962,64.1,0,0,0,0
3345,1,debt_consolidation,0.0932,319.47,11.09741002,13.73,752,4230,9956,27.1,0,0,0,0
3346,1,major_purchase,0.1158,59.43,10.73630972,17.3,712,2369.958333,7634,89.8,0,0,0,0
3347,1,home_improvement,0.1221,666.3,11.08214255,13.85,717,5730,5119,17.7,1,2,0,0
3348,1,debt_consolidation,0.1253,502,11.36214909,9.45,702,9360,32239,55.5,0,1,0,0
3349,1,credit_card,0.1126,377.93,11.00209984,24.22,732,4933.958333,21354,30.5,1,0,0,0
3350,1,debt_consolidation,0.1253,836.66,13.45883561,9.64,727,6810,49139,86,0,0,0,0
3351,1,educational,0.1505,60.71,9.210340372,15.84,677,2070,0,92.3,1,0,0,0
3352,1,debt_consolidation,0.1126,492.95,11.00209984,14.86,732,4169.958333,16439,57.9,0,0,0,0
3353,1,debt_consolidation,0.0963,308.11,10.62132735,6.85,762,4499.958333,12865,18.8,2,0,0,0
3354,1,debt_consolidation,0.1411,82.15,9.998615898,10.47,672,4620,5873,93.2,1,0,0,0
3355,1,debt_consolidation,0.1442,247.56,10.87804719,13.86,662,2970,16364,54.5,0,1,0,0
3356,1,credit_card,0.1316,357.97,10.6454249,19.49,692,3479.958333,30869,60.1,0,0,0,0
3357,1,debt_consolidation,0.1379,340.76,10.62132735,15.78,682,3180,8826,86.3,0,0,0,0
3358,1,all_other,0.1322,40.57,11.21182037,9.75,672,4457,8396,55.2,0,1,0,0
3359,1,all_other,0.1158,528.22,11.12136326,2.2,732,4740,6476,40.7,1,0,0,0
3360,1,credit_card,0.1095,212.64,10.98529272,13.38,717,2070,6678,48.4,1,0,0,0
3361,1,all_other,0.1316,118.2,9.83734775,20.83,672,4199.958333,11740,83.3,3,0,0,0
3362,1,debt_consolidation,0.0932,319.47,10.6214249,7.43,752,4079.958333,11314,37.1,2,0,0,0
3363,1,educational,0.1284,336.18,11.51292546,17.26,687,3243,6435,23,2,0,1,0
3364,1,home_improvement,0.1095,588.85,10.89302875,6.69,797,3690,77,0.7,0,0,0,1
3365,1,educational,0.1347,84.81,9.574983486,16.33,672,3150,1159,38.6,1,0,0,0
3366,1,credit_card,0.1158,660.27,11.49935378,3.93,752,4229.958333,9873,9.2,1,0,0,1
3367,1,all_other,0.1189,182.41,10.84941475,18.45,697,3419.958333,11812,67.9,1,0,0,0
3368,1,debt_consolidation,0.0963,478.21,11.05089001,17.54,767,4589.958333,7504,14.9,0,0,0,0
3369,1,debt_consolidation,0.0963,115.54,10.91501573,1.24,722,6359.958333,1919,19.8,2,0,1,0
3370,1,major_purchase,0.1114,98.42,10.30895266,1.48,752,2010.041667,471,5.2,1,0,0,0
3371,1,debt_consolidation,0.1474,207.23,11.35040654,15.02,667,5939.958333,36120,91.2,1,0,0,0
3372,1,debt_consolidation,0.1537,317.11,10.55581274,4.97,662,2639.958333,10971,67.7,0,0,0,0
3373,1,major_purchase,0.1253,257.69,11.47634446,13.43,692,3990,16343,81.3,2,0,0,0
3374,1,small_business,0.1095,471.08,11.28983191,12.4,762,3065.958333,9,0,1,0,0,0
3375,1,debt_consolidation,0.1221,374.8,11.15619338,19.01,717,4949.958333,16842,81.8,1,0,0,0
3376,1,debt_consolidation,0.0963,417.23,10.95080655,20.74,777,6060,59544,26.5,2,0,0,0
3377,1,all_other,0.1189,278.58,11.98292909,10.78,702,6990,62083,43.8,0,0,0,0
3378,1,debt_consolidation,0.0932,191.69,11.00209984,11.32,777,3479.958333,0,0,1,0,0,0
3379,1,educational,0.1253,83.67,9.903487553,1.62,707,1740,1371,21.4,2,0,0,0
3380,1,all_other,0.1221,69.97,10.41930072,0.39,692,2312.958333,569,17.2,3,0,0,0
3381,1,debt_consolidation,0.1379,190.83,10.46321762,12.89,687,1770,8364,48.1,1,0,0,1
3382,1,all_other,0.1189,215.57,10.58456215,8.47,702,2160,7763,33.2,1,0,1,0
3383,1,all_other,0.1253,267.73,10.4341158,21.85,687,2084,12806,38.6,1,0,0,1
3384,1,all_other,0.1095,130.86,10.4341158,9,772,5969.958333,16142,38.1,0,0,0,0
3385,1,debt_consolidation,0.1316,624.75,10.91508846,21.67,702,4229.958333,24983,63.7,1,0,0,1
3386,1,all_other,0.1095,229,10.51867319,9.76,717,2160,9724,50.4,0,0,0,0
3387,1,all_other,0.1126,39.44,11.00209984,5.38,717,5669.958333,27524,94.3,1,0,0,0
3388,1,home_improvement,0.0932,319.47,10.96819829,0,797,4559.958333,87,0.5,0,0,0,0
3389,1,debt_consolidation,0.1357,679.37,11.49272276,7.8,702,7746,24918,29.7,1,0,0,0
3390,1,credit_card,0.1189,82.91,11.65268741,8.86,687,11789.95833,32812,48.3,0,0,0,0
3391,1,all_other,0.1253,267.74,11.00209984,6.26,707,1776,0,0,0,0,0,0
3392,1,debt_consolidation,0.1158,379.66,10.76308094,23.7,712,3330,12050,63.1,1,0,0,1
3393,1,home_improvement,0.08,219.36,9.917390458,8.64,767,4529.958333,6332,24.3,0,0,0,0
3394,1,educational,0.1253,60.24,10.40571633,13.62,677,3150,921,51.2,1,0,0,0
3395,1,debt_consolidation,0.1126,328.64,11.22524339,20.06,717,4529.958333,3404,72.4,2,0,0,0
3396,1,credit_card,0.08,225.62,10.98529272,8.95,757,8819.958333,14824,30.5,3,0,0,0
3397,1,debt_consolidation,0.1221,299.84,11.28978191,11.4,692,2399.958333,22014,51.9,0,0,0,0
3398,1,home_improvement,0.1496,866.16,11.69524702,16.28,702,7020,73257,60,0,0,0,0
3399,1,debt_consolidation,0.0963,192.57,10.16585182,8.35,757,11297,17737,23.6,0,0,0,0
3400,1,all_other,0.0963,282.43,11.09358453,4.89,757,4620,6055,31.9,0,0,0,0
3401,1,debt_consolidation,0.1442,96.28,10.89673933,7.47,667,1492,3831,58,2,0,0,0
3402,1,major_purchase,0.1379,51.12,10.87812266,9.51,662,4949.958333,22189,83.7,3,0,0,0
3403,1,debt_consolidation,0.1221,333.15,10.77895629,18.35,707,3065.958333,11389,80.8,0,0,0,0
3404,1,debt_consolidation,0.1221,333.15,10.56885235,8.3,717,2759.958333,7880,78.8,0,0,0,0
3405,1,debt_consolidation,0.1221,519.72,10.81977828,4.06,707,3165,16594,55.3,1,0,0,0
3406,1,debt_consolidation,0.1126,328.64,11.22524339,12.16,722,7859.958333,5389,28.1,0,0,1,0
3407,1,debt_consolidation,0.1379,333.94,11.03488966,23.92,682,8969.958333,29330,57.3,0,0,0,1
3408,1,all_other,0.1347,72.94,11.33857208,15.01,667,4050,27385,51.4,0,0,0,0
3409,1,debt_consolidation,0.0932,255.58,11.60823564,0.46,792,6719.958333,2373,4.1,0,0,0,0
3410,1,debt_consolidation,0.1442,343.83,11.00209984,3.68,667,14133,6383,30.1,1,2,0,0
3411,1,debt_consolidation,0.1095,490.71,11.35040654,5.73,777,9240.958333,1842,2.3,0,0,0,0
3412,1,all_other,0.1189,119.4,10.858999,15.02,697,2460,4689,47.4,3,0,0,0
3413,1,debt_consolidation,0.1221,319.83,11.28978191,9.48,702,2399.958333,14612,78.1,2,0,0,0
3414,1,debt_consolidation,0.1392,491.58,11.22524339,16.24,682,4140.041667,9950,58.9,3,0,0,0
3415,1,debt_consolidation,0.1253,200.8,10.71441777,18.05,682,3210,5791,39.1,0,0,0,0
3416,1,debt_consolidation,0.1158,478.7,10.51867319,21.7,712,5382,20680,25.5,0,0,0,1
3417,1,debt_consolidation,0.1189,829.1,11.1844214,5.47,742,7200,8546,17.4,0,0,0,0
3418,1,debt_consolidation,0.1221,466.41,10.81985828,14.66,722,4139.958333,11212,35.8,0,1,0,0
3419,1,debt_consolidation,0.1284,430.31,10.83958091,8.85,697,3900,4759,21.2,0,0,0,0
3420,1,all_other,0.1284,84.05,10.27505111,17.17,692,2940,1687,39.2,0,0,1,1
3421,1,debt_consolidation,0.1347,468.14,10.40535315,13.98,697,3719.958333,15670,80.8,0,0,0,1
3422,1,credit_card,0.1411,410.75,10.71441777,7.23,672,3900,13018,81.4,3,1,0,1
3423,1,debt_consolidation,0.1253,635.86,11.33499426,10.54,717,7739.958333,30092,85,1,1,0,0
3424,1,debt_consolidation,0.0768,187.15,11.09741002,8.04,777,11099.95833,53625,13.4,0,0,0,0
3425,1,debt_consolidation,0.1284,361.4,10.59663473,13.2,692,3822.958333,21196,63.8,3,0,0,0
3426,1,debt_consolidation,0.1189,198.99,11.15625052,7.15,692,2669.958333,5217,44.6,3,0,0,0
3427,1,debt_consolidation,0.1347,237.46,9.85198371,14.66,672,2070,8896,80.1,0,0,0,0
3428,1,credit_card,0.1284,524.44,11.13201637,6.73,697,2199,15712,84.3,0,0,0,0
3429,1,debt_consolidation,0.1253,185.74,10.08580911,16.95,697,2759.958333,10192,92.7,0,0,0,0
3430,1,all_other,0.1379,204.46,10.81985828,17.59,707,2100,8523,54.6,2,0,0,0
3431,1,debt_consolidation,0.1189,497.46,11.15625052,19.61,717,3540,21694,82.2,0,0,0,0
3432,1,major_purchase,0.1537,871.16,11.9251416,23.85,677,6419.958333,40741,50.3,3,0,0,1
3433,1,debt_consolidation,0.1221,759.58,10.66895539,15.49,727,3330,19226,70.9,1,1,0,0
3434,1,home_improvement,0.0932,191.69,9.85198371,17.94,737,7262,8962,40.7,1,0,0,0
3435,1,debt_consolidation,0.1158,231.1,10.59663473,17.37,737,3029.958333,1089,13.8,0,0,1,0
3436,1,debt_consolidation,0.1095,261.71,11.8493977,10.91,732,4980,40685,50.6,0,0,0,0
3437,1,educational,0.1158,280.62,11.50764153,18.87,747,8340,57168,16.6,4,0,0,0
3438,1,all_other,0.1158,165.07,10.30895266,19.96,712,1830,1833,41.7,0,0,0,0
3439,1,credit_card,0.0963,320.95,11.00209984,15.7,742,5460,34679,57.6,0,0,0,0
3440,1,debt_consolidation,0.1095,556.14,10.96819829,8.13,797,4800,18001,3.4,0,0,0,0
3441,1,credit_card,0.1189,145.93,10.6454249,14.09,707,2745.958333,2759,14.6,2,0,0,1
3442,1,debt_consolidation,0.0963,231.08,11.30220443,9.17,762,6299.958333,2392,47.8,2,0,0,0
3443,1,credit_card,0.1442,385.09,11.14186178,16.42,672,2430,18514,82.3,0,0,0,0
3444,1,all_other,0.1442,68.77,11.00209984,13.42,722,3930,26719,99.4,1,0,0,0
3445,1,all_other,0.1474,863.42,13.30468493,1.03,702,5669.958333,26856,0,3,1,0,0
3446,1,debt_consolidation,0.1316,303.94,11.28978191,12.71,682,1680,12641,55.7,3,0,0,0
3447,1,debt_consolidation,0.1284,309.29,10.81985828,20.69,707,2970,22473,50.4,0,0,0,1
3448,1,debt_consolidation,0.1189,99.5,10.34817337,7.35,687,2399.958333,2572,30.3,0,0,0,0
3449,1,home_improvement,0.0737,46.57,10.91508846,13.57,787,4469.958333,14105,18.8,0,0,0,0
3450,1,all_other,0.1411,111.25,10.04324949,23.65,677,3510,545,90.8,2,0,2,0
3451,1,debt_consolidation,0.1726,536.77,12.10071213,9.49,672,2520,12108,57.1,0,0,0,1
3452,1,home_improvement,0.0768,187.15,11.35035948,6.62,772,7200,20104,29.6,0,0,0,0
3453,1,debt_consolidation,0.1189,79.6,10.96812932,24.39,692,5279.958333,18430,63.3,2,0,0,0
3454,1,debt_consolidation,0.1095,314.06,11.03495418,15.21,732,4559.958333,6376,18.9,1,0,1,0
